Review,Actual,predicted
"I like the Bisquick, it works great in a variety of uses. Wish it came in a bigger box, the recipes are good on the box though.",1,1
"hazelnut being the household favorite favorite, I thought I'd give these k-cups a try. The flavor is smooth and delightful. I suggest trying this brand for your k-cup machine!",1,1
"I found these new spring Pop-Tarts and bought them on a whim.  My kids and I were amazed and delighted at the fun, colorful, amazingly detailed artwork on these Pop-Tarts.  Fantastic for after school snacks, lunch boxes, and school treats. Tie with a ribbon for a bright ""thinking of you this spring"" gift.  The only challenge is finding more in stores.  Way to go Kellogg's - fantastic product!",1,1
COULDN'T FIND THESE ANYWHERE BUT ON LINE - IT WAS WORTH THE WAIT BECAUSE THEY ARE TRULLY GREAT TASTING COOKIES.,1,1
"I drink my coffee black,so quality is a must! This is an excellent medium roast with a smooth consistency and perfect amount of kick. I love all the Wolfgan Puck coffee k-cups, but this is absolutely my favorite!",1,1
"On a trip to Italy, muesli is what all the hotels had for breakfast as their cold cereal and I loved it.  Imagine how excited I was when I saw that Kellog's sold this product.  What did I learn?: despite the similar name, this cereal is quite unlike European-style muesli.  While the overall mix of grains and fruits is similar, this cereal is mostly a flake cereal, while a true muesli has no cereal flakes at all.<br /><br />""Real"" muesli is made of rolled (not flaked) grains; this has pluses and minuses.  On the plus side, milk does not turn European mueslis to mush in a couple of minutes like it does flake cereals.  On the minus side, European mueslis have to be soaked in milk or yogurt for about ten minutes or so (i.e. while you are in the shower, or while the coffee is brewing) or the cereal will be a bit on the chewy side.  For those that are concerned about eating processed foods, rolled grains have been processed less than flaked ones.  (Rolled grains are lightly steamed and then rolled and lightly toasted; flaked grains are fully steam-cooked until they are mush, pressed into flakes, fully baked and then usually sprayed with sugar to extend ""time-to-mushiness."")  And certainly only the Kellog's product contains HFCS.<br /><br />You owe it to yourself to try one of the many other mueslis from Amazon (or better yet, single boxes from a local health-foods store if you have one) and see what you prefer.  I eat the Bob's Red Mill product available on Amazon (and one of my local grocery chains) instead of this, and am much more satisfied.  I haven't tried Familia (but I'm not crazy about the idea of the ""fruit flakes""), and the Dorset products are too fruit and nut heavy for me.  The other products are a hair more expensive than the Kellog's, but I'm willing to plunk down an extra dime or so per breakfast for a far superior product.<br /><br />I'm surprised Quaker doesn't sell a muesli product...  Given that they have to be the largest producer of rolled grains in the U.S., you'd think it would be a natural fit for them.",0,1
"Love this coffee, but cannot buy it through regular outlets, so am gouged by SASA Corner. Really sticks in my craw paying more than a buck a cup.",1,1
"You won't find a better gluten free pancake mix out there.  As a matter of fact, I much prefer these gluten free pancakes to regular pancakes (and I buy them for my husband).  I love bisquick for this product!",1,1
These chips are GREAT substitute for the usual high calorie ones offered!  I keep them on hand to aid in my weight loss venture.,1,1
"I'm surprised how much it tastes like coffee. To be completely accurate, it tastes like a watered down coffee (like the kind you get at hotels) with hazelnut flavor -- and a *very slight* earthy undertone. If someone gave me a sip and didn't tell me what it was, I'd think it were coffee, let's put it that way.<br /><br />There's not all that much root per teabag though, and since I like strong coffee I only use 6 oz of water per bag and steep it covered for 15 mins. Then with some cream and sugar it's quite good.<br /><br />As for the liver tonic claim, well dandelion stimulates bile flow and supposedly helps clear out some stuff gunking up the liver. I don't know about that yet, but so far I haven't noticed any ill effects from drinking this. I feel fine, if not outright good after drinking a cup, but that's as far as I can confirm the effects.<br /><br />And with even decaf coffee containing 5-15 mg caffeine per serving, this stuff being completely caffeine free is a blessing for those of us who go bananas and light public property on fire when we get the slightest bit of caffeine. Anyone who needs a coffee substitute, do give this a try.",1,1
